bowler,total_balls,total_runs,total_wickets,boundaries_conceded,dots,economy,dot_pct,wicket_rate
N Nankov,13,14,1,2,8,6.461538461538462,0.6153846153846154,0.07692307692307693
N Naranbaatar,125,236,2,32,39,11.328000000000001,0.312,0.016
N Navaika,649,499,45,41,334,4.613251155624037,0.514637904468413,0.06933744221879815
N Ncube,58,71,3,11,30,7.344827586206897,0.5172413793103449,0.05172413793103448
N Ndouteng,24,58,2,10,3,14.5,0.125,0.08333333333333333
N Ndzeute,61,79,4,13,26,7.770491803278689,0.4262295081967213,0.06557377049180328
N Nipiko,1629,1537,88,167,863,5.661141804788214,0.5297728667894414,0.05402087170042971
N Niranjana,642,490,24,57,385,4.579439252336448,0.5996884735202492,0.037383177570093455
N Nojic,252,172,18,12,149,4.095238095238095,0.5912698412698413,0.07142857142857142
N Nuntarach,222,251,14,26,87,6.783783783783784,0.3918918918918919,0.06306306306306306
N Ovasuru,206,162,7,16,107,4.718446601941747,0.5194174757281553,0.03398058252427184
N Pathan,89,106,4,18,49,7.146067415730337,0.550561797752809,0.0449438202247191
N Pauththuwadura,23,13,2,0,16,3.391304347826087,0.6956521739130435,0.08695652173913043
N Peter,295,406,13,43,101,8.257627118644068,0.3423728813559322,0.04406779661016949
N Pokana,1576,1386,64,145,877,5.276649746192893,0.5564720812182741,0.04060913705583756
N Pooran,178,174,6,14,69,5.865168539325842,0.38764044943820225,0.033707865168539325
N Potts,447,527,11,62,213,7.073825503355705,0.47651006711409394,0.024608501118568233
N Pradeep,2596,2769,86,338,1222,6.399845916795069,0.4707241910631741,0.03312788906009245
N Radhakrishnan,60,61,2,6,19,6.1,0.31666666666666665,0.03333333333333333
N Ramesh,50,36,2,6,30,4.319999999999999,0.6,0.04
N Rana,18,10,0,0,9,3.3333333333333335,0.5,0.0
N Rathnayake,117,67,5,7,73,3.4358974358974357,0.6239316239316239,0.042735042735042736
N Robertson-Jack,86,91,8,12,40,6.348837209302325,0.46511627906976744,0.09302325581395349
N Salekar,240,272,11,36,108,6.8,0.45,0.04583333333333333
N Sellars,49,51,0,7,26,6.244897959183674,0.5306122448979592,0.0
N Senamontree,1337,1195,89,128,677,5.362752430815258,0.506357516828721,0.06656694091249066
N Shangase,964,949,34,105,409,5.906639004149378,0.4242738589211618,0.035269709543568464
N Shree Charani,1387,1404,54,159,577,6.073540014419611,0.4160057678442682,0.03893294881038212
N Sibanda,2002,1557,66,171,1209,4.666333666333666,0.6038961038961039,0.03296703296703297
N Simelane,48,50,2,5,27,6.25,0.5625,0.041666666666666664
N Sitompul,78,44,6,2,46,3.3846153846153846,0.5897435897435898,0.07692307692307693
N Tanner,272,329,20,39,105,7.25735294117647,0.3860294117647059,0.07352941176470588
N Thailappan,18,40,0,5,1,13.333333333333334,0.05555555555555555,0.0
N Thushara,737,948,36,112,296,7.717774762550882,0.4016282225237449,0.048846675712347354
N Tokizawa,127,83,6,7,79,3.9212598425196847,0.6220472440944882,0.047244094488188976
N Toleva,122,154,1,14,68,7.5737704918032795,0.5573770491803278,0.00819672131147541
N Tomizawa,12,16,0,2,5,8.0,0.4166666666666667,0.0
N Tyagi,131,167,6,21,52,7.648854961832061,0.3969465648854962,0.04580152671755725
N Unavalu,107,92,4,8,58,5.158878504672898,0.5420560747663551,0.037383177570093455
N Vaasili,252,170,9,18,161,4.0476190476190474,0.6388888888888888,0.03571428571428571
N Vanua,3993,3789,153,410,2099,5.693463561232156,0.5256699223641372,0.03831705484598046
N Vare,12,20,1,2,2,10.0,0.16666666666666666,0.08333333333333333
N Vichara,16,21,0,1,7,7.875,0.4375,0.0
N Vimukthi,567,464,20,56,333,4.91005291005291,0.5873015873015873,0.03527336860670194
N Wagner,943,951,31,121,496,6.050901378579003,0.5259809119830329,0.032873806998939555
N White,62,65,3,5,27,6.290322580645161,0.43548387096774194,0.04838709677419355
N Zimonjic,163,284,10,37,54,10.45398773006135,0.3312883435582822,0.06134969325153374
N de Klerk,4448,4197,159,500,2270,5.661420863309353,0.510341726618705,0.03574640287769784
NA Barnwell,560,662,7,75,259,7.092857142857143,0.4625,0.0125
NA Greenwood,715,586,39,57,348,4.917482517482517,0.48671328671328673,0.05454545454545454
NA Janes,12,36,0,5,2,18.0,0.16666666666666666,0.0
NA Karnik,165,239,10,32,61,8.690909090909091,0.3696969696969697,0.06060606060606061
NA Maiolo,221,225,5,22,96,6.108597285067873,0.4343891402714932,0.02262443438914027
NA McSweeney,521,438,17,33,210,5.044145873320538,0.40307101727447214,0.03262955854126679
NA Miyaji,58,35,1,4,44,3.620689655172414,0.7586206896551724,0.017241379310344827
NA Sowter,959,894,36,79,388,5.593326381647549,0.4045881126173097,0.03753910323253389
NA Waisome,49,34,2,2,27,4.163265306122449,0.5510204081632653,0.04081632653061224
NA de Groot,81,88,3,9,31,6.518518518518518,0.38271604938271603,0.037037037037037035
NAM McLean,37,44,0,7,21,7.135135135135135,0.5675675675675675,0.0
NAT Watkins,1145,849,38,76,646,4.448908296943231,0.5641921397379913,0.03318777292576419
NB Cornwell,466,511,8,74,254,6.579399141630901,0.5450643776824035,0.017167381974248927
NB Mahwire,389,297,8,33,249,4.580976863753214,0.6401028277634961,0.02056555269922879
NC Komasaru,330,184,16,19,219,3.3454545454545452,0.6636363636363637,0.048484848484848485
NC McGarrell,156,164,5,17,70,6.3076923076923075,0.44871794871794873,0.03205128205128205
NC Monteiro,485,338,33,22,262,4.181443298969072,0.5402061855670103,0.06804123711340206
NCK Liyanage,162,129,5,19,106,4.777777777777778,0.654320987654321,0.030864197530864196
ND Dattani,1420,1350,32,163,740,5.704225352112676,0.5211267605633803,0.022535211267605635
ND Laegsgaard,1857,1299,73,128,1084,4.197092084006462,0.5837372105546581,0.039310716208939146
ND Perera,36,30,1,3,18,5.0,0.5,0.027777777777777776
NE Bolton,30,37,2,5,14,7.4,0.4666666666666667,0.06666666666666667
NE Bonner,81,74,1,3,31,5.481481481481482,0.38271604938271603,0.012345679012345678
NE Farrant,1287,1045,46,128,750,4.871794871794871,0.5827505827505828,0.035742035742035744
NG Jones,195,115,6,8,119,3.5384615384615383,0.6102564102564103,0.03076923076923077
NG Smith,535,602,19,76,264,6.751401869158878,0.4934579439252336,0.03551401869158879
NGRP Jayasuriya,134,122,0,12,66,5.462686567164179,0.4925373134328358,0.0
NH Atharagalla,306,320,15,46,158,6.2745098039215685,0.5163398692810458,0.049019607843137254
NH Berejo,205,142,14,11,112,4.15609756097561,0.5463414634146342,0.06829268292682927
NH Ekanayake,124,99,5,5,59,4.790322580645161,0.47580645161290325,0.04032258064516129
NH Naureen,18,32,3,5,8,10.666666666666666,0.4444444444444444,0.16666666666666666
NH Patel,275,161,9,12,162,3.5127272727272727,0.5890909090909091,0.03272727272727273
NJ Amongin,130,70,8,6,78,3.2307692307692304,0.6,0.06153846153846154
NJ Astle,445,397,12,32,184,5.352808988764044,0.4134831460674157,0.02696629213483146
NJ Bowley,74,80,0,9,27,6.486486486486486,0.36486486486486486,0.0
NJ Browne,426,400,14,53,224,5.633802816901408,0.5258215962441315,0.03286384976525822
NJ Carey,1327,1160,44,123,627,5.244913338357197,0.4724943481537302,0.033157498116051246
NJ Dexter,654,656,16,67,276,6.018348623853211,0.42201834862385323,0.024464831804281346
NJ Maddinson,130,136,0,14,49,6.276923076923077,0.3769230769230769,0.0
NJ McGuire,12,14,0,1,4,7.0,0.3333333333333333,0.0
NJ Pius,289,222,17,21,155,4.608996539792388,0.5363321799307958,0.058823529411764705
NJ Qaeze,14,15,2,2,7,6.428571428571428,0.5,0.14285714285714285
NJ Rimmington,326,304,9,30,156,5.595092024539877,0.4785276073619632,0.027607361963190184
NJ Shaw,171,102,4,11,108,3.5789473684210527,0.631578947368421,0.023391812865497075
NJH Kimber,237,271,6,33,113,6.860759493670886,0.4767932489451477,0.02531645569620253
NJM Salima,21,12,1,0,15,3.4285714285714284,0.7142857142857143,0.047619047619047616
NK Aneesh Kumar,525,592,22,61,223,6.765714285714286,0.4247619047619048,0.0419047619047619
NK Ariani,418,310,35,29,216,4.449760765550239,0.5167464114832536,0.08373205741626795
NK Crafton,7,2,0,0,6,1.7142857142857142,0.8571428571428571,0.0
NK Patel,2124,1726,79,155,1061,4.875706214689266,0.4995291902071563,0.0371939736346516
NK Tiwari,303,330,15,30,119,6.534653465346534,0.3927392739273927,0.04950495049504951
NK Yadav,483,510,29,56,242,6.3354037267080745,0.5010351966873706,0.060041407867494824
NKD Murtiari,101,21,7,1,86,1.2475247524752475,0.8514851485148515,0.06930693069306931
NKDP Putri,82,20,4,0,68,1.4634146341463414,0.8292682926829268,0.04878048780487805
NKF Rada Rani,69,52,1,3,34,4.521739130434782,0.4927536231884058,0.014492753623188406
NL Buck,1441,1526,43,189,667,6.353920888272033,0.4628730048577377,0.029840388619014575
NL McCullum,4707,4262,134,386,2047,5.432759719566603,0.43488421499893776,0.028468238793286596
NL Smith,82,89,3,10,42,6.51219512195122,0.5121951219512195,0.036585365853658534
NL Ujawe,55,62,3,8,22,6.763636363636364,0.4,0.05454545454545454
NLKWR Dewi,595,386,43,34,360,3.892436974789916,0.6050420168067226,0.07226890756302522
NLTC Perera,6892,7334,239,846,3011,6.38479396401625,0.4368833430063842,0.03467788740568775
NM Ambo,137,99,9,10,78,4.335766423357664,0.5693430656934306,0.06569343065693431
NM Carter,249,256,9,29,122,6.168674698795181,0.4899598393574297,0.03614457831325301
NM Cherriath,78,70,4,4,28,5.384615384615385,0.358974358974359,0.05128205128205128
NM Coulter-Nile,2272,2365,88,308,1110,6.245598591549295,0.488556338028169,0.03873239436619718
NM Hancock,319,219,14,20,196,4.1191222570532915,0.6144200626959248,0.0438871473354232
NM Hauritz,2447,1966,58,134,1153,4.820596648957908,0.4711892112791173,0.023702492848385777
NM Lyon,2124,1809,39,164,1031,5.110169491525424,0.4854048964218456,0.018361581920903956
NM Meepage,78,111,2,18,26,8.538461538461538,0.3333333333333333,0.02564102564102564
NM Mokhachane,238,256,11,17,137,6.453781512605042,0.5756302521008403,0.046218487394957986
NM Odhiambo,2017,1932,86,213,1056,5.747149231531978,0.5235498264749628,0.042637580565195836
NM Salonen,310,347,20,37,149,6.716129032258065,0.4806451612903226,0.06451612903225806
NM Sheikh,163,99,7,9,99,3.644171779141104,0.6073619631901841,0.04294478527607362
NMP Suwandewi,530,329,25,29,344,3.7245283018867927,0.6490566037735849,0.04716981132075472
NMS Param,146,126,6,12,68,5.178082191780822,0.4657534246575342,0.0410958904109589
NN Banner,181,210,13,23,69,6.961325966850828,0.3812154696132597,0.0718232044198895
NN Fernando,182,158,5,22,118,5.208791208791209,0.6483516483516484,0.027472527472527472
NN Gilchrist,1078,1183,28,150,498,6.584415584415585,0.4619666048237477,0.025974025974025976
NN Odhiambo,2723,2755,88,350,1462,6.070510466397356,0.536907822254866,0.032317297098788104
NN Saidi,701,536,44,41,374,4.587731811697575,0.5335235378031383,0.06276747503566334
NND de Silva,555,484,19,53,293,5.232432432432432,0.527927927927928,0.03423423423423423
NO Miller,1912,1644,46,131,884,5.158995815899582,0.46234309623430964,0.02405857740585774
NO Priestley,36,46,0,5,11,7.666666666666667,0.3055555555555556,0.0
NO Tindo,74,83,4,8,25,6.72972972972973,0.33783783783783783,0.05405405405405406
NP Dalgaard,330,237,16,16,170,4.3090909090909095,0.5151515151515151,0.048484848484848485
NP Kenjige,3703,2891,102,280,1973,4.6843100189035916,0.5328112341344855,0.027545233594382934
NP Rodrigo,36,24,0,1,18,4.0,0.5,0.0
NP Winter,48,63,1,7,15,7.875,0.3125,0.020833333333333332
NPF Ranhaluge,62,46,0,4,35,4.451612903225806,0.5645161290322581,0.0
NR Gunasekera,372,314,10,27,181,5.064516129032258,0.48655913978494625,0.026881720430107527
NR Johns-Wickberg,351,365,21,44,175,6.239316239316239,0.4985754985754986,0.05982905982905983
NR Kirton,206,220,8,24,83,6.407766990291262,0.4029126213592233,0.038834951456310676
NR Kumar,844,747,36,71,407,5.310426540284361,0.4822274881516588,0.04265402843601896
NR Sciver,4106,3513,146,362,2106,5.133463224549439,0.5129079396005846,0.035557720409157334
NR Sciver-Brunt,1350,1209,40,131,682,5.373333333333333,0.5051851851851852,0.02962962962962963
NRM Thain,405,469,6,59,189,6.948148148148148,0.4666666666666667,0.014814814814814815
NRP Scholtz,362,345,13,29,160,5.718232044198895,0.4419889502762431,0.03591160220994475
NRT Gubbins,612,600,14,62,259,5.882352941176471,0.42320261437908496,0.02287581699346405
NS Dhaliwal,522,468,16,54,283,5.379310344827586,0.5421455938697318,0.03065134099616858
NSK Mehta,193,205,9,22,80,6.373056994818653,0.41450777202072536,0.046632124352331605
NT Ellis,2324,2333,104,255,1052,6.023235800344234,0.45266781411359724,0.04475043029259897
NT Gamage,235,203,5,23,133,5.182978723404256,0.5659574468085107,0.02127659574468085
NT Gireesh,151,190,9,20,65,7.549668874172185,0.4304635761589404,0.059602649006622516
NT Gruny,6,12,0,2,1,12.0,0.16666666666666666,0.0
NT Nyamhuri,41,35,0,3,23,5.121951219512195,0.5609756097560976,0.0
NT Pascal,27,30,0,4,17,6.666666666666667,0.6296296296296297,0.0
NT Rajendran,190,203,13,22,73,6.410526315789474,0.38421052631578945,0.06842105263157895
NW Bracken,5487,4245,189,447,3116,4.641880809185348,0.5678877346455258,0.03444505194095134
NW Imeshan,139,119,4,13,81,5.136690647482014,0.5827338129496403,0.02877697841726619
NW Sariani,658,384,51,24,383,3.501519756838906,0.5820668693009119,0.07750759878419453
Nabaa Naseem,75,110,5,15,24,8.8,0.32,0.06666666666666667
Nadeem Ahmed,1985,1690,93,176,1032,5.10831234256927,0.5198992443324937,0.04685138539042821
Nadeem Butt,67,50,2,4,34,4.477611940298508,0.5074626865671642,0.029850746268656716
Nadeem Javed,246,205,8,23,140,5.0,0.5691056910569106,0.032520325203252036
Nadeem Khan,223,225,12,25,98,6.053811659192825,0.43946188340807174,0.053811659192825115
Nader Zahadiafzal,18,15,0,2,9,5.0,0.5,0.0
Naeem Islam,1514,1282,37,105,697,5.080581241743725,0.46036988110964333,0.02443857331571995
Nahid Rana,350,328,13,45,193,5.622857142857143,0.5514285714285714,0.037142857142857144
Nahida Akter,4353,3460,198,361,2183,4.769124741557547,0.5014932230645531,0.04548587181254307
Nahida Khan,12,12,0,0,2,6.0,0.16666666666666666,0.0
Naiem Bameri,18,14,1,2,10,4.666666666666667,0.5555555555555556,0.05555555555555555
Naila Nazir,22,20,0,0,11,5.454545454545455,0.5,0.0
Naina Saju,187,146,10,6,103,4.684491978609626,0.5508021390374331,0.053475935828877004
Najeeb Amar,138,105,4,9,66,4.565217391304348,0.4782608695652174,0.028985507246376812
Najjam Shahzad,427,463,23,50,201,6.505854800936768,0.4707259953161593,0.053864168618266976
Najwa Akram,38,59,1,9,16,9.31578947368421,0.42105263157894735,0.02631578947368421
Namgay Thinley,714,676,44,63,308,5.680672268907563,0.43137254901960786,0.06162464985994398
Nanthita Boonsukham,151,119,7,11,81,4.728476821192053,0.5364238410596026,0.046357615894039736
Nary Thapa,258,141,18,7,155,3.2790697674418605,0.6007751937984496,0.06976744186046512
Naseem Khan,56,85,2,13,23,9.107142857142856,0.4107142857142857,0.03571428571428571
Naseem Shah,2435,2545,93,305,1227,6.271047227926078,0.5039014373716633,0.038193018480492814
Naseer Jamali,73,44,4,2,41,3.616438356164384,0.5616438356164384,0.0547945205479452
Nashra Sandhu,5852,4536,203,443,3005,4.650717703349282,0.5134996582365003,0.034688995215311005
Nasir Aziz,651,630,26,61,282,5.806451612903226,0.43317972350230416,0.039938556067588324
Nasir Hossain,1436,1253,33,117,662,5.235376044568245,0.4610027855153203,0.02298050139275766
Nasir Iqbal,36,25,0,2,21,4.166666666666667,0.5833333333333334,0.0
Nasir Shafiq,608,387,11,46,386,3.8190789473684212,0.6348684210526315,0.018092105263157895
Nasir Totakhil,103,73,3,9,62,4.252427184466019,0.6019417475728155,0.02912621359223301
Nasrulla Rana,1066,1352,51,167,451,7.609756097560976,0.4230769230769231,0.04784240150093809
Nasum Ahmed,1656,1641,57,193,786,5.945652173913044,0.4746376811594203,0.034420289855072464
Natalia Pervaiz,94,129,3,19,35,8.23404255319149,0.3723404255319149,0.031914893617021274
Natalie Clarke,59,48,0,4,43,4.881355932203389,0.7288135593220338,0.0
Nathan Smith,256,182,11,19,164,4.265625,0.640625,0.04296875
Natim Hassam,81,83,3,8,36,6.148148148148148,0.4444444444444444,0.037037037037037035
Navdeep Saini,917,1019,26,137,445,6.667393675027262,0.48527808069792805,0.028353326063249727
Naved-ul-Hasan,3058,2714,106,330,1712,5.325049051667756,0.5598430346631785,0.03466317854807063
Naveed Ahmed,528,621,25,61,199,7.056818181818182,0.3768939393939394,0.04734848484848485
Naveed Fakhr,25,32,1,5,10,7.68,0.4,0.04
Naveed Shahid,87,104,3,14,37,7.172413793103448,0.42528735632183906,0.034482758620689655
Naveena Shetty,12,12,0,0,1,6.0,0.08333333333333333,0.0
Navid Abdollahpour,20,26,1,5,12,7.8,0.6,0.05
Navid Balouch,12,23,0,3,2,11.5,0.16666666666666666,0.0
Nawaf Ahmed,102,129,4,13,40,7.588235294117647,0.39215686274509803,0.0392156862745098
Nayab Razwan,33,21,5,0,18,3.8181818181818183,0.5454545454545454,0.15151515151515152
Nazakat Ali,19,17,1,2,12,5.368421052631579,0.631578947368421,0.05263157894736842
Nazmul Hossain,1168,1037,31,137,658,5.327054794520548,0.5633561643835616,0.026541095890410957
Nazmul Hossain Shanto,122,129,2,13,48,6.344262295081967,0.39344262295081966,0.01639344262295082
Nazmul Huda,49,65,3,8,18,7.959183673469388,0.3673469387755102,0.061224489795918366
Nazmul Islam,381,402,12,45,164,6.330708661417323,0.4304461942257218,0.031496062992125984
Nazril Rahman,395,391,15,45,203,5.9392405063291145,0.5139240506329114,0.0379746835443038
Nazwan Ismail,112,189,7,25,29,10.125,0.25892857142857145,0.0625
Neeraj Mishra,112,164,2,18,48,8.785714285714285,0.42857142857142855,0.017857142857142856
Nestor Dhamba,422,294,14,20,213,4.180094786729858,0.504739336492891,0.03317535545023697
Ngawang Thinley,133,165,12,18,49,7.443609022556391,0.3684210526315789,0.09022556390977443
Niaz Ali,35,47,0,7,14,8.057142857142857,0.4,0.0
Nida Dar,5601,4789,212,450,2686,5.130155329405463,0.47955722192465633,0.037850383860025
Nik Arifin,12,15,0,3,6,7.5,0.5,0.0
Nik Nur Atiela,393,321,28,24,179,4.900763358778626,0.455470737913486,0.07124681933842239
Nikhil Chaudhary,256,246,8,20,98,5.765625,0.3828125,0.03125
Nilansh Keswani,240,261,10,27,97,6.525,0.4041666666666667,0.041666666666666664
Nilusha Waruwangodage,33,18,2,0,24,3.272727272727273,0.7272727272727273,0.06060606060606061
Nimish Lathief,294,349,15,44,114,7.122448979591836,0.3877551020408163,0.05102040816326531
Nisala Abeyratne,92,102,3,13,53,6.652173913043478,0.5760869565217391,0.03260869565217391
Nisha Ali,177,110,17,7,92,3.7288135593220337,0.519774011299435,0.096045197740113
Nishat Sakib,13,24,0,3,5,11.076923076923078,0.38461538461538464,0.0
Nishita Akter Nishi,297,208,6,25,174,4.202020202020202,0.5858585858585859,0.020202020202020204
Nitesh Hooda,62,45,6,4,34,4.354838709677419,0.5483870967741935,0.0967741935483871
Nithish Kumar Reddy,146,183,3,17,41,7.52054794520548,0.2808219178082192,0.02054794520547945
Niv Nagavkar,217,242,6,27,102,6.691244239631337,0.4700460829493088,0.027649769585253458
Nizakat Khan,560,515,24,46,260,5.517857142857143,0.4642857142857143,0.04285714285714286
Noah Mead,167,243,8,27,53,8.73053892215569,0.31736526946107785,0.04790419161676647
Noman Amjad,642,775,24,99,295,7.242990654205608,0.45950155763239875,0.037383177570093455
Noman Naeem,27,47,0,6,8,10.444444444444445,0.2962962962962963,0.0
Nonoha Yasumoto,436,292,22,28,271,4.0183486238532105,0.6215596330275229,0.05045871559633028
Noor Hayati Zakaria,194,208,3,18,86,6.432989690721649,0.44329896907216493,0.015463917525773196
Noor-ul-Amin,19,14,0,2,13,4.421052631578948,0.6842105263157895,0.0
Noorkhan Ahmedi,13,13,1,1,6,6.0,0.46153846153846156,0.07692307692307693
Nooruddin Mujadady,83,135,4,21,32,9.759036144578312,0.3855421686746988,0.04819277108433735
Noorullah Sidiqi,7,20,0,4,2,17.142857142857142,0.2857142857142857,0.0
Norwira Zazmie,124,135,6,17,63,6.532258064516129,0.5080645161290323,0.04838709677419355
Nouman Sarwar,236,300,11,39,99,7.627118644067796,0.4194915254237288,0.046610169491525424
Ntombizonke MKhatshwa,193,200,12,21,103,6.217616580310882,0.533678756476684,0.06217616580310881
Nur Aishah,65,60,0,2,39,5.538461538461538,0.6,0.0
Nur Alya Batrisyia,33,34,2,2,9,6.181818181818182,0.2727272727272727,0.06060606060606061
Nur Arianna Natsya,920,769,54,67,472,5.015217391304348,0.5130434782608696,0.058695652173913045
